806290329891988982954267478894178145963,80629032989198898295426747889417814596,Checkout Confirmation,desktop,DEFAULT_ORDER_PLACED,2018-11-01 00:09:27
806290329891988982954267478894178145963,80629032989198898295426747889417814596,Checkout Confirmation,desktop,DEFAULT_ORDER_PLACED,2018-11-01 00:09:27
880022636757542646385304313698846703212,88002263675754264638530431369884670321,Checkout Confirmation,desktop,DEFAULT_ORDER_PLACED,2018-11-01 00:10:20
417173806807911398665463849026113433864,41717380680791139866546384902611343386,Checkout Confirmation,handheld,DEFAULT_ORDER_PLACED,2018-11-01 00:10:29
385592558955279699723544268481863398441,38559255895527969972354426848186339844,Checkout Confirmation,handheld,DEFAULT_ORDER_PLACED,2018-11-01 00:10:30
763828759980288709268989578774808568219,7638287599802887092689895787748085682,Checkout Confirmation,desktop,DEFAULT_ORDER_PLACED,2018-11-01 00:10:50
763828759980288709268989578774808568219,7638287599802887092689895787748085682,Checkout Confirmation,desktop,DEFAULT_ORDER_PLACED,2018-11-01 00:10:51
4435049281064661249460327259767172167510,44350492810646612494603272597671721675,Checkout Confirmation,handheld,DEFAULT_ORDER_PLACED,2018-11-01 00:10:52
385592558955279699723544268481863398441,38559255895527969972354426848186339844,Checkout Confirmation,handheld,DEFAULT_ORDER_PLACED,2018-11-01 00:11:02
5073992023024060091240959146435024858643,50739920230240600912409591464350248586,Checkout Confirmation,handheld,DEFAULT_ORDER_PLACED,2018-11-01 00:11:11
695041288777605105348424672979621406168,69504128877760510534842467297962140616,Checkout Confirmation,handheld,DEFAULT_ORDER_PLACED,2018-11-01 00:11:14
336563403914953795864046637144967150674,3365634039149537958640466371449671506,Checkout Confirmation,handheld,DEFAULT_ORDER_PLACED,2018-11-01 00:11:22
232951381088877373717881981839805337173,23295138108887737371788198183980533717,Checkout Confirmation,handheld,DEFAULT_ORDER_PLACED,2018-11-01 00:11:44
682048922768443634845774400026235265072,68204892276844363484577440002623526507,Checkout Confirmation,desktop,DEFAULT_ORDER_PLACED,2018-11-01 00:11:51
849555539846208318068130827856669951673,84955553984620831806813082785666995167,Checkout Confirmation,desktop,DEFAULT_ORDER_PLACED,2018-11-01 00:12:06
849555539846208318068130827856669951673,84955553984620831806813082785666995167,Checkout Confirmation,desktop,DEFAULT_ORDER_PLACED,2018-11-01 00:12:07
555493791298544439847765434823534682921,55549379129854443984776543482353468292,Checkout Confirmation,handheld,DEFAULT_ORDER_PLACED,2018-11-01 00:12:08
311080961910404690702,31108096191040469070,Checkout Confirmation,handheld,DEFAULT_ORDER_PLACED,2018-11-01 00:12:09
185134924826916481871981816977900483024,18513492482691648187198181697790048302,Checkout Confirmation,desktop,DEFAULT_ORDER_PLACED,2018-11-01 00:12:15
660985616361895169785316839029144447341,66098561636189516978531683902914444734,Checkout Confirmation,handheld,DEFAULT_ORDER_PLACED,2018-11-01 00:12:17
57287633291976840378170629745389946591,5728763329197684037817062974538994659,Checkout Confirmation,handheld,DEFAULT_ORDER_PLACED,2018-11-01 00:12:19
712363445689554533215548221209036597481,71236344568955453321554822120903659748,Checkout Confirmation,desktop,DEFAULT_ORDER_PLACED,2018-11-01 00:12:36
328013975126381738113732723322425402701,32801397512638173811373272332242540270,Checkout Confirmation,handheld,DEFAULT_ORDER_PLACED,2018-11-01 00:12:37
880664591166802111888252847411077124771,88066459116680211188825284741107712477,Checkout Confirmation,handheld,DEFAULT_ORDER_PLACED,2018-11-01 00:12:41
370540116494064632860185387961378541384,37054011649406463286018538796137854138,Checkout Confirmation,handheld,DEFAULT_ORDER_PLACED,2018-11-01 00:12:49
819712131682979470576951369916985290921,81971213168297947057695136991698529092,Checkout Confirmation,desktop,DEFAULT_ORDER_PLACED,2018-11-01 00:13:00
289167675728414951113006885988983525672,28916767572841495111300688598898352567,Checkout Confirmation,desktop,DEFAULT_ORDER_PLACED,2018-11-01 00:13:02
84547155373581918162177547307972362561,8454715537358191816217754730797236256,Checkout Confirmation,handheld,DEFAULT_ORDER_PLACED,2018-11-01 00:13:07
813159522733556967971258177801367006381,81315952273355696797125817780136700638,Checkout Confirmation,handheld,DEFAULT_ORDER_PLACED,2018-11-01 00:13:08
510416136734981369480597286312142747151,51041613673498136948059728631214274715,Checkout Confirmation,handheld,DEFAULT_ORDER_PLACED,2018-11-01 00:13:11
273720559171704345819743027237449329441,27372055917170434581974302723744932944,Checkout Confirmation,handheld,DEFAULT_ORDER_PLACED,2018-11-01 00:13:20
85416611661980848426421670420730762581,8541661166198084842642167042073076258,Checkout Confirmation,handheld,DEFAULT_ORDER_PLACED,2018-11-01 00:13:23
183838363163762187614993439116686424801,18383836316376218761499343911668642480,Checkout Confirmation,handheld,DEFAULT_ORDER_PLACED,2018-11-01 00:13:29
7350836132385095785023756569873836571,735083613238509578502375656987383657,Checkout Confirmation,handheld,DEFAULT_ORDER_PLACED,2018-11-01 00:13:46
759930538159794800826341580953704409301,75993053815979480082634158095370440930,Checkout Confirmation,handheld,DEFAULT_ORDER_PLACED,2018-11-01 00:14:13
468983358490130128280459031608929183801,46898335849013012828045903160892918380,Checkout Confirmation,handheld,DEFAULT_ORDER_PLACED,2018-11-01 00:14:19
590953797045118950239757750304239605891,59095379704511895023975775030423960589,Checkout Confirmation,handheld,DEFAULT_ORDER_PLACED,2018-11-01 00:14:33
97168166135325829627996842319225317907,9716816613532582962799684231922531790,Checkout Confirmation,handheld,DEFAULT_ORDER_PLACED,2018-11-01 00:14:41
615304699984256168542942771803419583651,61530469998425616854294277180341958365,Checkout Confirmation,handheld,DEFAULT_ORDER_PLACED,2018-11-01 00:15:17
727992759415614761660893320697714374101,72799275941561476166089332069771437410,Checkout Confirmation,desktop,DEFAULT_ORDER_PLACED,2018-11-01 00:15:23
626062657664205928829614298969883562223,62606265766420592882961429896988356222,Checkout Confirmation,desktop,DEFAULT_ORDER_PLACED,2018-11-01 00:15:54
626062657664205928829614298969883562223,62606265766420592882961429896988356222,Checkout Confirmation,desktop,DEFAULT_ORDER_PLACED,2018-11-01 00:15:55
471364217131927724764019627094134143213,47136421713192772476401962709413414321,Checkout Confirmation,desktop,DEFAULT_ORDER_PLACED,2018-11-01 00:15:58
892902419348018375681529708424175271838,89290241934801837568152970842417527183,Checkout Confirmation,desktop,DEFAULT_ORDER_PLACED,2018-11-01 00:16:05
892902419348018375681529708424175271838,89290241934801837568152970842417527183,Checkout Confirmation,desktop,DEFAULT_ORDER_PLACED,2018-11-01 00:16:06
479995007964835427682783828525023129037,47999500796483542768278382852502312903,Checkout Confirmation,desktop,DEFAULT_ORDER_PLACED,2018-11-01 00:16:35
2203820865335815660671348331780508725917,22038208653358156606713483317805087259,Checkout Confirmation,handheld,DEFAULT_ORDER_PLACED,2018-11-01 00:16:47
624500881576405223437999645895879929982,62450088157640522343799964589587992998,Checkout Confirmation,desktop,DEFAULT_ORDER_PLACED,2018-11-01 00:16:58
62319316551413144624288567427759503051,6231931655141314462428856742775950305,Checkout Confirmation,handheld,DEFAULT_ORDER_PLACED,2018-11-01 00:17:08
711647375884024300556243435008925819305,71164737588402430055624343500892581930,Checkout Confirmation,handheld,DEFAULT_ORDER_PLACED,2018-11-01 00:17:10
711647375884024300556243435008925819305,71164737588402430055624343500892581930,Checkout Confirmation,handheld,DEFAULT_ORDER_PLACED,2018-11-01 00:17:11
406000957475928081581173595575238492927,40600095747592808158117359557523849292,Checkout Confirmation,handheld,DEFAULT_ORDER_PLACED,2018-11-01 00:17:17
29787333970016232125684787908031521771,2978733397001623212568478790803152177,Checkout Confirmation,handheld,DEFAULT_ORDER_PLACED,2018-11-01 00:17:26
71254452656521395047810935669924456006,7125445265652139504781093566992445600,Checkout Confirmation,desktop,DEFAULT_ORDER_PLACED,2018-11-01 00:17:39
85419120792850995058112195683208724722,8541912079285099505811219568320872472,Checkout Confirmation,desktop,DEFAULT_ORDER_PLACED,2018-11-01 00:18:13
85419120792850995058112195683208724722,8541912079285099505811219568320872472,Checkout Confirmation,desktop,DEFAULT_ORDER_PLACED,2018-11-01 00:18:14
452048040281469488472167784255397841027,45204804028146948847216778425539784102,Checkout Confirmation,handheld,DEFAULT_ORDER_PLACED,2018-11-01 00:18:19
208918319126393015277554833889562531686,20891831912639301527755483388956253168,Checkout Confirmation,desktop,DEFAULT_ORDER_PLACED,2018-11-01 00:18:37
799151394643436625225169900766356064162,79915139464343662522516990076635606416,Checkout Confirmation,desktop,DEFAULT_ORDER_PLACED,2018-11-01 00:18:53
6136768857306396645128768068730310454310,61367688573063966451287680687303104543,Checkout Confirmation,handheld,DEFAULT_ORDER_PLACED,2018-11-01 00:19:00
232951381088877373717881981839805337173,23295138108887737371788198183980533717,Checkout Confirmation,handheld,DEFAULT_ORDER_PLACED,2018-11-01 00:20:02
727992759415614761660893320697714374101,72799275941561476166089332069771437410,Checkout Confirmation,desktop,DEFAULT_ORDER_PLACED,2018-11-01 00:20:29
7116641580881239513399210236863148531411,71166415808812395133992102368631485314,Checkout Confirmation,handheld,DEFAULT_ORDER_PLACED,2018-11-01 00:20:30
691922911694912540090663234056034840735,69192291169491254009066323405603484073,Checkout Confirmation,desktop,DEFAULT_ORDER_PLACED,2018-11-01 00:20:34
452048040281469488472167784255397841027,45204804028146948847216778425539784102,Checkout Confirmation,handheld,DEFAULT_ORDER_PLACED,2018-11-01 00:20:41
309449788257327583170730978002437490052,30944978825732758317073097800243749005,Checkout Confirmation,desktop,DEFAULT_ORDER_PLACED,2018-11-01 00:20:51
320641280092819156982046411937688641471,32064128009281915698204641193768864147,Checkout Confirmation,handheld,DEFAULT_ORDER_PLACED,2018-11-01 00:21:27
8408432866986201226447200493702950531565,84084328669862012264472004937029505315,Checkout Confirmation,handheld,DEFAULT_ORDER_PLACED,2018-11-01 00:21:39
703576098272751023082710426582000874614,70357609827275102308271042658200087461,Checkout Confirmation,desktop,DEFAULT_ORDER_PLACED,2018-11-01 00:21:44
404425764460305065240488151419539891178,40442576446030506524048815141953989117,Checkout Confirmation,desktop,DEFAULT_ORDER_PLACED,2018-11-01 00:21:50
731180563915482818785053345842953315001,73118056391548281878505334584295331500,Checkout Confirmation,desktop,DEFAULT_ORDER_PLACED,2018-11-01 00:22:11
25302576149245854823902140664679458152,2530257614924585482390214066467945815,Checkout Confirmation,desktop,DEFAULT_ORDER_PLACED,2018-11-01 00:22:56
25302576149245854823902140664679458152,2530257614924585482390214066467945815,Checkout Confirmation,desktop,DEFAULT_ORDER_PLACED,2018-11-01 00:22:57
16972403192047907423426466332769360941,1697240319204790742342646633276936094,Checkout Confirmation,handheld,DEFAULT_ORDER_PLACED,2018-11-01 00:23:32
204131416399276339483512445681470946222,20413141639927633948351244568147094622,Checkout Confirmation,handheld,DEFAULT_ORDER_PLACED,2018-11-01 00:24:15
304635922107482345814219405982856000701,30463592210748234581421940598285600070,Checkout Confirmation,desktop,DEFAULT_ORDER_PLACED,2018-11-01 00:24:53
282031109155232707749321740307279796848,28203110915523270774932174030727979684,Checkout Confirmation,handheld,DEFAULT_ORDER_PLACED,2018-11-01 00:25:29
316353533460854003055358541928296715141,31635353346085400305535854192829671514,Checkout Confirmation,desktop,DEFAULT_ORDER_PLACED,2018-11-01 00:25:41
431587001287408158715452983523172655071,43158700128740815871545298352317265507,Checkout Confirmation,android,DEFAULT_ORDER_PLACED,2018-11-01 00:25:49
588264665553238707674355843628534821312,58826466555323870767435584362853482131,Checkout Confirmation,desktop,DEFAULT_ORDER_PLACED,2018-11-01 00:26:24
682286590401046244250287240964712966245,68228659040104624425028724096471296624,Checkout Confirmation,handheld,DEFAULT_ORDER_PLACED,2018-11-01 00:26:27
370540116494064632860185387961378541384,37054011649406463286018538796137854138,Checkout Confirmation,handheld,DEFAULT_ORDER_PLACED,2018-11-01 00:26:29
265892602552515845611723685824303798991,26589260255251584561172368582430379899,Checkout Confirmation,handheld,DEFAULT_ORDER_PLACED,2018-11-01 00:27:08
223697950306358069259674238017392504292,22369795030635806925967423801739250429,Checkout Confirmation,handheld,DEFAULT_ORDER_PLACED,2018-11-01 00:27:30
610602467379560606991849754916925222768,61060246737956060699184975491692522276,Checkout Confirmation,desktop,DEFAULT_ORDER_PLACED,2018-11-01 00:27:32
677501544474786586733376263380417540501,67750154447478658673337626338041754050,Checkout Confirmation,handheld,DEFAULT_ORDER_PLACED,2018-11-01 00:27:34
456285425849754784284322103173786575221,45628542584975478428432210317378657522,Checkout Confirmation,handheld,DEFAULT_ORDER_PLACED,2018-11-01 00:27:40
1023638232551202041708495124834251198842,10236382325512020417084951248342511988,Checkout Confirmation,desktop,DEFAULT_ORDER_PLACED,2018-11-01 00:28:13
456238015771501478139269330851962877201,45623801577150147813926933085196287720,Checkout Confirmation,desktop,DEFAULT_ORDER_PLACED,2018-11-01 00:28:28
633540268200156194391965428461082428241,63354026820015619439196542846108242824,Checkout Confirmation,handheld,DEFAULT_ORDER_PLACED,2018-11-01 00:28:55
634611205175163957334000875390132218231,63461120517516395733400087539013221823,Checkout Confirmation,handheld,DEFAULT_ORDER_PLACED,2018-11-01 00:29:05
47872773946646705331818875365303938941,4787277394664670533181887536530393894,Checkout Confirmation,handheld,DEFAULT_ORDER_PLACED,2018-11-01 00:29:16
806822875870357400649370965367344098152,80682287587035740064937096536734409815,Checkout Confirmation,handheld,DEFAULT_ORDER_PLACED,2018-11-01 00:29:49
835623663191672423466176360424082061241,83562366319167242346617636042408206124,Checkout Confirmation,handheld,DEFAULT_ORDER_PLACED,2018-11-01 00:29:58
76100899374945254054468117042091610121,7610089937494525405446811704209161012,Checkout Confirmation,handheld,DEFAULT_ORDER_PLACED,2018-11-01 00:30:02
402845076511976374264191848122944962291,40284507651197637426419184812294496229,Checkout Confirmation,handheld,DEFAULT_ORDER_PLACED,2018-11-01 00:30:06
546930664425450194469304571989308410531,54693066442545019446930457198930841053,Checkout Confirmation,handheld,DEFAULT_ORDER_PLACED,2018-11-01 00:30:16
665223369592512255449970950350821896821,66522336959251225544997095035082189682,Checkout Confirmation,handheld,DEFAULT_ORDER_PLACED,2018-11-01 00:30:18
534261312562136382154362421891246316247,53426131256213638215436242189124631624,Checkout Confirmation,handheld,DEFAULT_ORDER_PLACED,2018-11-01 00:30:35
534261312562136382154362421891246316247,53426131256213638215436242189124631624,Checkout Confirmation,handheld,DEFAULT_ORDER_PLACED,2018-11-01 00:30:36
179050424911046513668976938189263130611,17905042491104651366897693818926313061,Checkout Confirmation,handheld,DEFAULT_ORDER_PLACED,2018-11-01 00:30:38
104138296730620377935323510667593096721,10413829673062037793532351066759309672,Checkout Confirmation,handheld,DEFAULT_ORDER_PLACED,2018-11-01 00:30:45
6345035294916505701226541556845266111,634503529491650570122654155684526611,Checkout Confirmation,handheld,DEFAULT_ORDER_PLACED,2018-11-01 00:30:46
576946677618456580789479536434808753310,5769466776184565807894795364348087533,Checkout Confirmation,handheld,DEFAULT_ORDER_PLACED,2018-11-01 00:30:59
5234888030055878327695183294002165243,523488803005587832769518329400216524,Checkout Confirmation,desktop,DEFAULT_ORDER_PLACED,2018-11-01 00:31:00
186855907183915196141041976792497240734,1868559071839151961410419767924972407,Checkout Confirmation,desktop,DEFAULT_ORDER_PLACED,2018-11-01 00:31:20
58595348584856814337077952859237260068333,58595348584856814337077952859237260068,Checkout Confirmation,desktop,DEFAULT_ORDER_PLACED,2018-11-01 00:31:24
790400109868955499959740925912332027413,79040010986895549995974092591233202741,Checkout Confirmation,handheld,DEFAULT_ORDER_PLACED,2018-11-01 00:31:48
790400109868955499959740925912332027413,79040010986895549995974092591233202741,Checkout Confirmation,handheld,DEFAULT_ORDER_PLACED,2018-11-01 00:31:49
290256637081335550051103948680051257999,29025663708133555005110394868005125799,Checkout Confirmation,handheld,DEFAULT_ORDER_PLACED,2018-11-01 00:31:54
308551378028512368815202890577663398331,30855137802851236881520289057766339833,Checkout Confirmation,handheld,DEFAULT_ORDER_PLACED,2018-11-01 00:32:09
498115381526848624754439478559003639221,49811538152684862475443947855900363922,Checkout Confirmation,handheld,DEFAULT_ORDER_PLACED,2018-11-01 00:32:23
456140074688982221378764225509976830131,45614007468898222137876422550997683013,Checkout Confirmation,handheld,DEFAULT_ORDER_PLACED,2018-11-01 00:32:24
534261312562136382154362421891246316247,53426131256213638215436242189124631624,Checkout Confirmation,handheld,DEFAULT_ORDER_PLACED,2018-11-01 00:33:33
511125438148485219542088704001119124261,51112543814848521954208870400111912426,Checkout Confirmation,handheld,DEFAULT_ORDER_PLACED,2018-11-01 00:34:09
76879134902630697672024198805289200831,7687913490263069767202419880528920083,Checkout Confirmation,handheld,DEFAULT_ORDER_PLACED,2018-11-01 00:34:45
209227112308980159544496431344627197373,20922711230898015954449643134462719737,Checkout Confirmation,handheld,DEFAULT_ORDER_PLACED,2018-11-01 00:34:55
194338597441648482240266226901671630851,19433859744164848224026622690167163085,Checkout Confirmation,handheld,DEFAULT_ORDER_PLACED,2018-11-01 00:34:59
19495050568033004814969548653366800131,1949505056803300481496954865336680013,Checkout Confirmation,handheld,DEFAULT_ORDER_PLACED,2018-11-01 00:35:19
853548193712065533771232340634149734512,85354819371206553377123234063414973451,Checkout Confirmation,desktop,DEFAULT_ORDER_PLACED,2018-11-01 00:35:20
695485153455776297465466848211606319862,69548515345577629746546684821160631986,Checkout Confirmation,handheld,DEFAULT_ORDER_PLACED,2018-11-01 00:35:45
695485153455776297465466848211606319862,69548515345577629746546684821160631986,Checkout Confirmation,handheld,DEFAULT_ORDER_PLACED,2018-11-01 00:35:46
293625213554980897922427277463255376241,29362521355498089792242727746325537624,Checkout Confirmation,handheld,DEFAULT_ORDER_PLACED,2018-11-01 00:36:07
8948188138397730856631699027041956917612,89481881383977308566316990270419569176,Checkout Confirmation,handheld,DEFAULT_ORDER_PLACED,2018-11-01 00:36:17
8948188138397730856631699027041956917612,89481881383977308566316990270419569176,Checkout Confirmation,handheld,DEFAULT_ORDER_PLACED,2018-11-01 00:36:18
18177548808310567591822890082387663634,1817754880831056759182289008238766363,Checkout Confirmation,handheld,DEFAULT_ORDER_PLACED,2018-11-01 00:36:18
723087644375555994669132841824986186276,72308764437555599466913284182498618627,Checkout Confirmation,handheld,DEFAULT_ORDER_PLACED,2018-11-01 00:36:39
307215731140250407457227725096357043551,30721573114025040745722772509635704355,Checkout Confirmation,handheld,DEFAULT_ORDER_PLACED,2018-11-01 00:36:40
369432429882196678768185271396969853925,36943242988219667876818527139696985392,Checkout Confirmation,handheld,DEFAULT_ORDER_PLACED,2018-11-01 00:36:42
46856631003529555451016213177725561801,4685663100352955545101621317772556180,Checkout Confirmation,handheld,DEFAULT_ORDER_PLACED,2018-11-01 00:36:53
225743060816631342429513440989623840221,22574306081663134242951344098962384022,Checkout Confirmation,handheld,DEFAULT_ORDER_PLACED,2018-11-01 00:36:56
284370370150947341539201586533061252181,28437037015094734153920158653306125218,Checkout Confirmation,handheld,DEFAULT_ORDER_PLACED,2018-11-01 00:36:59
9585073649925339331104792757539414381,958507364992533933110479275753941438,Checkout Confirmation,handheld,DEFAULT_ORDER_PLACED,2018-11-01 00:37:26
3732824333126647697684916564072760020847,37328243331266476976849165640727600208,Checkout Confirmation,handheld,DEFAULT_ORDER_PLACED,2018-11-01 00:37:39
779823608158925148291645840044155150562,77982360815892514829164584004415515056,Checkout Confirmation,handheld,DEFAULT_ORDER_PLACED,2018-11-01 00:37:50
2187111920159717291910014557158692851156,21871119201597172919100145571586928511,Checkout Confirmation,desktop,DEFAULT_ORDER_PLACED,2018-11-01 00:37:53
1416623727587130088789031377249156016214,14166237275871300887890313772491560162,Checkout Confirmation,handheld,DEFAULT_ORDER_PLACED,2018-11-01 00:37:54
85594342417915723064769340382636225501,8559434241791572306476934038263622550,Checkout Confirmation,handheld,DEFAULT_ORDER_PLACED,2018-11-01 00:37:55
887073733164354886529588057527496083672,88707373316435488652958805752749608367,Checkout Confirmation,handheld,DEFAULT_ORDER_PLACED,2018-11-01 00:37:58
774299200547942936750714955288865397301,77429920054794293675071495528886539730,Checkout Confirmation,handheld,DEFAULT_ORDER_PLACED,2018-11-01 00:38:12
2187111920159717291910014557158692851156,21871119201597172919100145571586928511,Checkout Confirmation,desktop,DEFAULT_ORDER_PLACED,2018-11-01 00:38:26
470083727175477031683761255948270348561,47008372717547703168376125594827034856,Checkout Confirmation,handheld,DEFAULT_ORDER_PLACED,2018-11-01 00:38:31
829894911716471167846936218983650146181,82989491171647116784693621898365014618,Checkout Confirmation,handheld,DEFAULT_ORDER_PLACED,2018-11-01 00:38:37
496185493532153879238860344643561279191,49618549353215387923886034464356127919,Checkout Confirmation,handheld,DEFAULT_ORDER_PLACED,2018-11-01 00:39:00
233320082918345438339367805253687068181,23332008291834543833936780525368706818,Checkout Confirmation,handheld,DEFAULT_ORDER_PLACED,2018-11-01 00:39:49
539232239577907320252900138722783339111,53923223957790732025290013872278333911,Checkout Confirmation,handheld,DEFAULT_ORDER_PLACED,2018-11-01 00:39:55
104897757315714182227242744793700933261,10489775731571418222724274479370093326,Checkout Confirmation,handheld,DEFAULT_ORDER_PLACED,2018-11-01 00:39:57
147039754477079861346778099508655443341,14703975447707986134677809950865544334,Checkout Confirmation,handheld,DEFAULT_ORDER_PLACED,2018-11-01 00:39:58
309052123968546858783461019054652068061,30905212396854685878346101905465206806,Checkout Confirmation,handheld,DEFAULT_ORDER_PLACED,2018-11-01 00:40:09
810490061398951354262587054832646427881,81049006139895135426258705483264642788,Checkout Confirmation,handheld,DEFAULT_ORDER_PLACED,2018-11-01 00:40:16
544195016242415338879185509299577493611,54419501624241533887918550929957749361,Checkout Confirmation,desktop,DEFAULT_ORDER_PLACED,2018-11-01 00:40:19
